Simulación,Secuencia,Peso_kg,Time,Vz
case_0122_TCCCTCCTCTCC,TCCCTCCTCTCC,0.728438,0.0,-180.5
case_0122_TCCCTCCTCTCC,TCCCTCCTCTCC,0.728438,0.16411982476711273,-96.209228515625
case_0122_TCCCTCCTCTCC,TCCCTCCTCTCC,0.728438,0.32824429869651794,-53.4312629699707
case_0122_TCCCTCCTCTCC,TCCCTCCTCTCC,0.728438,0.492362380027771,-25.792268753051758
case_0122_TCCCTCCTCTCC,TCCCTCCTCTCC,0.728438,0.6500000357627869,-0.4302472472190857
case_0123_TCCCTCCTCCTC,TCCCTCCTCCTC,0.728438,0.0,-180.5
case_0123_TCCCTCCTCCTC,TCCCTCCTCCTC,0.728438,0.16410057246685028,-94.95706939697266
case_0123_TCCCTCCTCCTC,TCCCTCCTCCTC,0.728438,0.32824212312698364,-51.32211685180664
case_0123_TCCCTCCTCCTC,TCCCTCCTCCTC,0.728438,0.49235090613365173,-24.138668060302734
case_0123_TCCCTCCTCCTC,TCCCTCCTCCTC,0.728438,0.6500061750411987,-0.4618750214576721
case_0124_TCCCTCCTCCCT,TCCCTCCTCCCT,0.728438,0.0,-180.5
case_0124_TCCCTCCTCCCT,TCCCTCCTCCCT,0.728438,0.16412228345870972,-94.21391296386719
case_0124_TCCCTCCTCCCT,TCCCTCCTCCCT,0.728438,0.32823339104652405,-53.36384963989258
case_0124_TCCCTCCTCCCT,TCCCTCCTCCCT,0.728438,0.4923625588417053,-28.960586547851562
case_0124_TCCCTCCTCCCT,TCCCTCCTCCCT,0.728438,0.6500047445297241,-8.817198753356934
case_0126_TCCCTCCCTCTC,TCCCTCCCTCTC,0.728438,0.0,-180.5
case_0126_TCCCTCCCTCTC,TCCCTCCCTCTC,0.728438,0.16410031914710999,-98.13632202148438
case_0126_TCCCTCCCTCTC,TCCCTCCCTCTC,0.728438,0.3282471299171448,-60.75810623168945
case_0126_TCCCTCCCTCTC,TCCCTCCCTCTC,0.728438,0.49236005544662476,-35.15153503417969
case_0126_TCCCTCCCTCTC,TCCCTCCCTCTC,0.728438,0.6500176787376404,-10.30381965637207
case_0125_TCCCTCCCTTCC,TCCCTCCCTTCC,0.728438,0.0,-180.5
case_0125_TCCCTCCCTTCC,TCCCTCCCTTCC,0.728438,0.16411548852920532,-94.360107421875
case_0125_TCCCTCCCTTCC,TCCCTCCCTTCC,0.728438,0.32824742794036865,-49.506534576416016
case_0125_TCCCTCCCTTCC,TCCCTCCCTTCC,0.728438,0.4923516809940338,-21.026168823242188
case_0125_TCCCTCCCTTCC,TCCCTCCCTTCC,0.728438,0.6500237584114075,2.103457450866699
case_0127_TCCCTCCCTCCT,TCCCTCCCTCCT,0.728438,0.0,-180.5
case_0127_TCCCTCCCTCCT,TCCCTCCCTCCT,0.728438,0.1641150712966919,-93.99939727783203
case_0127_TCCCTCCCTCCT,TCCCTCCCTCCT,0.728438,0.3282429873943329,-50.27790451049805
case_0127_TCCCTCCCTCCT,TCCCTCCCTCCT,0.728438,0.4923652708530426,-23.079517364501953
case_0127_TCCCTCCCTCCT,TCCCTCCCTCCT,0.728438,0.6500241160392761,-0.5010400414466858
case_0128_TCCCTCCCCTTC,TCCCTCCCCTTC,0.728438,0.0,-180.5
case_0128_TCCCTCCCCTTC,TCCCTCCCCTTC,0.728438,0.16410744190216064,-87.7664566040039
case_0128_TCCCTCCCCTTC,TCCCTCCCCTTC,0.728438,0.32823696732521057,-64.5003433227539
case_0128_TCCCTCCCCTTC,TCCCTCCCCTTC,0.728438,0.49234700202941895,-49.87287521362305
case_0128_TCCCTCCCCTTC,TCCCTCCCCTTC,0.728438,0.6500108242034912,-41.10403060913086
case_0129_TCCCTCCCCTCT,TCCCTCCCCTCT,0.728438,0.0,-180.5
case_0129_TCCCTCCCCTCT,TCCCTCCCCTCT,0.728438,0.16410945355892181,-98.5714340209961
case_0129_TCCCTCCCCTCT,TCCCTCCCCTCT,0.728438,0.32822999358177185,-62.74872589111328
case_0129_TCCCTCCCCTCT,TCCCTCCCCTCT,0.728438,0.4923575520515442,-38.35774612426758
case_0129_TCCCTCCCCTCT,TCCCTCCCCTCT,0.728438,0.6500005125999451,-18.604089736938477
case_0130_TCCCTCCCCCTT,TCCCTCCCCCTT,0.728438,0.0,-180.5
case_0130_TCCCTCCCCCTT,TCCCTCCCCCTT,0.728438,0.16412442922592163,-95.57667541503906
case_0130_TCCCTCCCCCTT,TCCCTCCCCCTT,0.728438,0.3282380700111389,-60.8216552734375
case_0130_TCCCTCCCCCTT,TCCCTCCCCCTT,0.728438,0.49235814809799194,-34.35483932495117
case_0130_TCCCTCCCCCTT,TCCCTCCCCCTT,0.728438,0.6500159502029419,-7.8553266525268555
case_0131_TCCCCTTTCCCC,TCCCCTTTCCCC,0.728438,0.0,-180.5
case_0131_TCCCCTTTCCCC,TCCCCTTTCCCC,0.728438,0.16410993039608002,-94.66158294677734
case_0131_TCCCCTTTCCCC,TCCCCTTTCCCC,0.728438,0.32823237776756287,-49.794002532958984
case_0131_TCCCCTTTCCCC,TCCCCTTTCCCC,0.728438,0.49235862493515015,-19.043458938598633
case_0131_TCCCCTTTCCCC,TCCCCTTTCCCC,0.728438,0.6500095725059509,8.566011428833008
case_0132_TCCCCTTCTCCC,TCCCCTTCTCCC,0.728438,0.0,-180.5
case_0132_TCCCCTTCTCCC,TCCCCTTCTCCC,0.728438,0.16409748792648315,-97.55165100097656
case_0132_TCCCCTTCTCCC,TCCCCTTCTCCC,0.728438,0.32823362946510315,-60.43711853027344
case_0132_TCCCCTTCTCCC,TCCCCTTCTCCC,0.728438,0.49236351251602173,-41.101654052734375
case_0132_TCCCCTTCTCCC,TCCCCTTCTCCC,0.728438,0.650024950504303,-27.789392471313477
case_0134_TCCCCTTCCCTC,TCCCCTTCCCTC,0.728438,0.0,-180.5
case_0134_TCCCCTTCCCTC,TCCCCTTCCCTC,0.728438,0.16412299871444702,-95.90953826904297
case_0134_TCCCCTTCCCTC,TCCCCTTCCCTC,0.728438,0.32823750376701355,-53.20575714111328
case_0134_TCCCCTTCCCTC,TCCCCTTCCCTC,0.728438,0.49235567450523376,-25.731245040893555
case_0134_TCCCCTTCCCTC,TCCCCTTCCCTC,0.728438,0.6500146389007568,-0.01743510365486145
case_0133_TCCCCTTCCTCC,TCCCCTTCCTCC,0.728438,0.0,-180.5
case_0133_TCCCCTTCCTCC,TCCCCTTCCTCC,0.728438,0.1641107052564621,-95.50930786132812
case_0133_TCCCCTTCCTCC,TCCCCTTCCTCC,0.728438,0.3282245397567749,-53.82982635498047
case_0133_TCCCCTTCCTCC,TCCCCTTCCTCC,0.728438,0.49234718084335327,-25.993541717529297
case_0133_TCCCCTTCCTCC,TCCCCTTCCTCC,0.728438,0.6500226855278015,0.3877238631248474
case_0136_TCCCCTCTTCCC,TCCCCTCTTCCC,0.728438,0.0,-180.5
case_0136_TCCCCTCTTCCC,TCCCCTCTTCCC,0.728438,0.16410893201828003,-95.72952270507812
case_0136_TCCCCTCTTCCC,TCCCCTCTTCCC,0.728438,0.3282298743724823,-50.964569091796875
case_0136_TCCCCTCTTCCC,TCCCCTCTTCCC,0.728438,0.4923700988292694,-21.91611099243164
case_0136_TCCCCTCTTCCC,TCCCCTCTTCCC,0.728438,0.6500027775764465,5.375843524932861
case_0135_TCCCCTTCCCCT,TCCCCTTCCCCT,0.728438,0.0,-180.5
case_0135_TCCCCTTCCCCT,TCCCCTTCCCCT,0.728438,0.16411609947681427,-94.27386474609375
case_0135_TCCCCTTCCCCT,TCCCCTTCCCCT,0.728438,0.3282421827316284,-52.47697830200195
case_0135_TCCCCTTCCCCT,TCCCCTTCCCCT,0.728438,0.4923577606678009,-26.53920555114746
case_0135_TCCCCTTCCCCT,TCCCCTTCCCCT,0.728438,0.6500189900398254,-1.1409118175506592
case_0138_TCCCCTCTCCTC,TCCCCTCTCCTC,0.728438,0.0,-180.5
case_0138_TCCCCTCTCCTC,TCCCCTCTCCTC,0.728438,0.1641070544719696,-94.61163330078125
case_0138_TCCCCTCTCCTC,TCCCCTCTCCTC,0.728438,0.3282293677330017,-53.16790008544922
case_0138_TCCCCTCTCCTC,TCCCCTCTCCTC,0.728438,0.4923684597015381,-25.255746841430664
case_0138_TCCCCTCTCCTC,TCCCCTCTCCTC,0.728438,0.6500091552734375,-0.8042964935302734
case_0137_TCCCCTCTCTCC,TCCCCTCTCTCC,0.728438,0.0,-180.5
case_0137_TCCCCTCTCTCC,TCCCCTCTCTCC,0.728438,0.16411401331424713,-96.76194763183594
case_0137_TCCCCTCTCTCC,TCCCCTCTCTCC,0.728438,0.32824328541755676,-52.80897903442383
case_0137_TCCCCTCTCTCC,TCCCCTCTCTCC,0.728438,0.49236220121383667,-23.835208892822266
case_0137_TCCCCTCTCTCC,TCCCCTCTCTCC,0.728438,0.6500214338302612,2.3657848834991455
case_0140_TCCCCTCCTTCC,TCCCCTCCTTCC,0.728438,0.0,-180.5
case_0140_TCCCCTCCTTCC,TCCCCTCCTTCC,0.728438,0.16412435472011566,-91.55149841308594
case_0140_TCCCCTCCTTCC,TCCCCTCCTTCC,0.728438,0.32822462916374207,-47.12894821166992
case_0140_TCCCCTCCTTCC,TCCCCTCCTTCC,0.728438,0.49235910177230835,-17.59902572631836
case_0140_TCCCCTCCTTCC,TCCCCTCCTTCC,0.728438,0.6500217318534851,7.031716823577881
case_0139_TCCCCTCTCCCT,TCCCCTCTCCCT,0.728438,0.0,-180.5
case_0139_TCCCCTCTCCCT,TCCCCTCTCCCT,0.728438,0.1641019731760025,-92.35488891601562
case_0139_TCCCCTCTCCCT,TCCCCTCTCCCT,0.728438,0.3282240033149719,-48.9366569519043
case_0139_TCCCCTCTCCCT,TCCCCTCTCCCT,0.728438,0.4923592805862427,-20.88483238220215
case_0139_TCCCCTCTCCCT,TCCCCTCTCCCT,0.728438,0.6500030159950256,2.6398603916168213
case_0142_TCCCCTCCTCCT,TCCCCTCCTCCT,0.728438,0.0,-180.5
case_0142_TCCCCTCCTCCT,TCCCCTCCTCCT,0.728438,0.16411550343036652,-93.0819320678711
case_0142_TCCCCTCCTCCT,TCCCCTCCTCCT,0.728438,0.32824093103408813,-50.57647705078125
case_0142_TCCCCTCCTCCT,TCCCCTCCTCCT,0.728438,0.4923465847969055,-21.871234893798828
case_0142_TCCCCTCCTCCT,TCCCCTCCTCCT,0.728438,0.6500179767608643,2.6617634296417236
case_0141_TCCCCTCCTCTC,TCCCCTCCTCTC,0.728438,0.0,-180.5
case_0141_TCCCCTCCTCTC,TCCCCTCCTCTC,0.728438,0.16412054002285004,-96.3725814819336
case_0141_TCCCCTCCTCTC,TCCCCTCCTCTC,0.728438,0.32822272181510925,-55.76955795288086
case_0141_TCCCCTCCTCTC,TCCCCTCCTCTC,0.728438,0.49234944581985474,-30.514562606811523
case_0141_TCCCCTCCTCTC,TCCCCTCCTCTC,0.728438,0.6500052809715271,-7.38991641998291
case_0144_TCCCCTCCCTCT,TCCCCTCCCTCT,0.728438,0.0,-180.5
case_0144_TCCCCTCCCTCT,TCCCCTCCCTCT,0.728438,0.16411788761615753,-95.95140075683594
case_0144_TCCCCTCCCTCT,TCCCCTCCCTCT,0.728438,0.3282270133495331,-52.98139953613281
case_0144_TCCCCTCCCTCT,TCCCCTCCCTCT,0.728438,0.4923463463783264,-24.783855438232422
case_0144_TCCCCTCCCTCT,TCCCCTCCCTCT,0.728438,0.6500258445739746,-0.1881471574306488
case_0143_TCCCCTCCCTTC,TCCCCTCCCTTC,0.728438,0.0,-180.5
case_0143_TCCCCTCCCTTC,TCCCCTCCCTTC,0.728438,0.16410529613494873,-94.0584487915039
case_0143_TCCCCTCCCTTC,TCCCCTCCCTTC,0.728438,0.32822877168655396,-52.11194610595703
case_0143_TCCCCTCCCTTC,TCCCCTCCCTTC,0.728438,0.4923592209815979,-23.72893714904785
case_0143_TCCCCTCCCTTC,TCCCCTCCCTTC,0.728438,0.6500166058540344,1.4754060506820679
case_0146_TCCCCCTTTCCC,TCCCCCTTTCCC,0.728438,0.0,-180.5
case_0146_TCCCCCTTTCCC,TCCCCCTTTCCC,0.728438,0.16412489116191864,-98.52681732177734
case_0146_TCCCCCTTTCCC,TCCCCCTTTCCC,0.728438,0.32822930812835693,-77.38671875
case_0146_TCCCCCTTTCCC,TCCCCCTTTCCC,0.728438,0.4923630952835083,-69.83452606201172
case_0146_TCCCCCTTTCCC,TCCCCCTTTCCC,0.728438,0.6500144004821777,-66.61528778076172
case_0145_TCCCCTCCCCTT,TCCCCTCCCCTT,0.728438,0.0,-180.5
case_0145_TCCCCTCCCCTT,TCCCCTCCCCTT,0.728438,0.16412080824375153,-85.94638061523438
case_0145_TCCCCTCCCCTT,TCCCCTCCCCTT,0.728438,0.32824671268463135,-52.64391326904297
case_0145_TCCCCTCCCCTT,TCCCCTCCCCTT,0.728438,0.49234938621520996,-27.99199867248535
case_0145_TCCCCTCCCCTT,TCCCCTCCCCTT,0.728438,0.6500157713890076,-3.0610485076904297
case_0147_TCCCCCTTCTCC,TCCCCCTTCTCC,0.728438,0.0,-180.5
case_0147_TCCCCCTTCTCC,TCCCCCTTCTCC,0.728438,0.16412299871444702,-100.10840606689453
case_0147_TCCCCCTTCTCC,TCCCCCTTCTCC,0.728438,0.32822278141975403,-75.10337829589844
case_0147_TCCCCCTTCTCC,TCCCCCTTCTCC,0.728438,0.49235573410987854,-62.95101547241211
case_0147_TCCCCCTTCTCC,TCCCCCTTCTCC,0.728438,0.6500274538993835,-57.86341094970703
case_0148_TCCCCCTTCCTC,TCCCCCTTCCTC,0.728438,0.0,-180.5
case_0148_TCCCCCTTCCTC,TCCCCCTTCCTC,0.728438,0.16412337124347687,-95.3443374633789
case_0148_TCCCCCTTCCTC,TCCCCCTTCCTC,0.728438,0.3282305598258972,-68.1539077758789
case_0148_TCCCCCTTCCTC,TCCCCCTTCCTC,0.728438,0.4923523962497711,-55.25889205932617
case_0148_TCCCCCTTCCTC,TCCCCCTTCCTC,0.728438,0.6500088572502136,-49.653953552246094
case_0149_TCCCCCTTCCCT,TCCCCCTTCCCT,0.728438,0.0,-180.5
case_0149_TCCCCCTTCCCT,TCCCCCTTCCCT,0.728438,0.16412445902824402,-93.19662475585938
case_0149_TCCCCCTTCCCT,TCCCCCTTCCCT,0.728438,0.3282373249530792,-54.719356536865234
case_0149_TCCCCCTTCCCT,TCCCCCTTCCCT,0.728438,0.4923689067363739,-28.970928192138672
case_0149_TCCCCCTTCCCT,TCCCCCTTCCCT,0.728438,0.6500173211097717,-12.33481502532959
case_0150_TCCCCCTCTTCC,TCCCCCTCTTCC,0.728438,0.0,-180.5
case_0150_TCCCCCTCTTCC,TCCCCCTCTTCC,0.728438,0.16410812735557556,-90.99834442138672
case_0150_TCCCCCTCTTCC,TCCCCCTCTTCC,0.728438,0.328233540058136,-46.06231689453125
case_0150_TCCCCCTCTTCC,TCCCCCTCTTCC,0.728438,0.49235814809799194,-14.985862731933594
case_0150_TCCCCCTCTTCC,TCCCCCTCTTCC,0.728438,0.6500087380409241,10.425824165344238
case_0151_TCCCCCTCTCTC,TCCCCCTCTCTC,0.728438,0.0,-180.5
case_0151_TCCCCCTCTCTC,TCCCCCTCTCTC,0.728438,0.16410189867019653,-94.13773345947266
case_0151_TCCCCCTCTCTC,TCCCCCTCTCTC,0.728438,0.3282439708709717,-63.990596771240234
case_0151_TCCCCCTCTCTC,TCCCCCTCTCTC,0.728438,0.49235546588897705,-53.53822326660156
case_0151_TCCCCCTCTCTC,TCCCCCTCTCTC,0.728438,0.6500134468078613,-47.69548797607422
case_0152_TCCCCCTCTCCT,TCCCCCTCTCCT,0.728438,0.0,-180.5
case_0152_TCCCCCTCTCCT,TCCCCCTCTCCT,0.728438,0.16410577297210693,-99.53923034667969
case_0152_TCCCCCTCTCCT,TCCCCCTCTCCT,0.728438,0.3282214105129242,-80.05050659179688
case_0152_TCCCCCTCTCCT,TCCCCCTCTCCT,0.728438,0.49234873056411743,-71.40178680419922
case_0152_TCCCCCTCTCCT,TCCCCCTCTCCT,0.728438,0.6500070691108704,-67.71451568603516
case_0153_TCCCCCTCCTTC,TCCCCCTCCTTC,0.728438,0.0,-180.5
case_0153_TCCCCCTCCTTC,TCCCCCTCCTTC,0.728438,0.16411146521568298,-89.98422241210938
case_0153_TCCCCCTCCTTC,TCCCCCTCCTTC,0.728438,0.3282340466976166,-53.23659133911133
case_0153_TCCCCCTCCTTC,TCCCCCTCCTTC,0.728438,0.492362916469574,-25.13271713256836
case_0153_TCCCCCTCCTTC,TCCCCCTCCTTC,0.728438,0.6500231027603149,1.4232920408248901
case_0154_TCCCCCTCCTCT,TCCCCCTCCTCT,0.728438,0.0,-180.5
case_0154_TCCCCCTCCTCT,TCCCCCTCCTCT,0.728438,0.16409708559513092,-93.03172302246094
case_0154_TCCCCCTCCTCT,TCCCCCTCCTCT,0.728438,0.328241765499115,-50.00638198852539
case_0154_TCCCCCTCCTCT,TCCCCCTCCTCT,0.728438,0.4923742115497589,-21.04315948486328
case_0154_TCCCCCTCCTCT,TCCCCCTCCTCT,0.728438,0.6500169634819031,3.9517569541931152
case_0155_TCCCCCTCCCTT,TCCCCCTCCCTT,0.728438,0.0,-180.5
case_0155_TCCCCCTCCCTT,TCCCCCTCCCTT,0.728438,0.16409680247306824,-89.31856536865234
case_0155_TCCCCCTCCCTT,TCCCCCTCCCTT,0.728438,0.3282429873943329,-56.31025314331055
case_0155_TCCCCCTCCCTT,TCCCCCTCCCTT,0.728438,0.49235814809799194,-32.30420684814453
case_0155_TCCCCCTCCCTT,TCCCCCTCCCTT,0.728438,0.6500133275985718,-7.145878314971924
case_0156_TCCCCCCTTTCC,TCCCCCCTTTCC,0.728438,0.0,-180.5
case_0156_TCCCCCCTTTCC,TCCCCCCTTTCC,0.728438,0.1641051024198532,-91.68627166748047
case_0156_TCCCCCCTTTCC,TCCCCCCTTTCC,0.728438,0.3282313048839569,-45.987770080566406
case_0156_TCCCCCCTTTCC,TCCCCCCTTTCC,0.728438,0.4923676550388336,-12.028531074523926
case_0156_TCCCCCCTTTCC,TCCCCCCTTTCC,0.728438,0.6500012278556824,13.528312683105469
case_0158_TCCCCCCTTCCT,TCCCCCCTTCCT,0.728438,0.0,-180.5
case_0158_TCCCCCCTTCCT,TCCCCCCTTCCT,0.728438,0.1641046553850174,-88.41108703613281
case_0158_TCCCCCCTTCCT,TCCCCCCTTCCT,0.728438,0.3282478451728821,-45.872459411621094
case_0158_TCCCCCCTTCCT,TCCCCCCTTCCT,0.728438,0.49235808849334717,-15.47206974029541
case_0158_TCCCCCCTTCCT,TCCCCCCTTCCT,0.728438,0.6500028967857361,8.418622970581055
case_0157_TCCCCCCTTCTC,TCCCCCCTTCTC,0.728438,0.0,-180.5
case_0157_TCCCCCCTTCTC,TCCCCCCTTCTC,0.728438,0.16409820318222046,-93.93153381347656
case_0157_TCCCCCCTTCTC,TCCCCCCTTCTC,0.728438,0.3282453119754791,-49.40892791748047
case_0157_TCCCCCCTTCTC,TCCCCCCTTCTC,0.728438,0.49236539006233215,-19.491601943969727
case_0157_TCCCCCCTTCTC,TCCCCCCTTCTC,0.728438,0.6500122547149658,8.094481468200684
case_0160_TCCCCCCTCTCT,TCCCCCCTCTCT,0.728438,0.0,-180.5
case_0160_TCCCCCCTCTCT,TCCCCCCTCTCT,0.728438,0.16412372887134552,-96.52350616455078
case_0160_TCCCCCCTCTCT,TCCCCCCTCTCT,0.728438,0.32823607325553894,-56.811458587646484
case_0160_TCCCCCCTCTCT,TCCCCCCTCTCT,0.728438,0.4923591613769531,-26.452587127685547
case_0160_TCCCCCCTCTCT,TCCCCCCTCTCT,0.728438,0.6500166654586792,-0.47477060556411743
case_0159_TCCCCCCTCTTC,TCCCCCCTCTTC,0.728438,0.0,-180.5
case_0159_TCCCCCCTCTTC,TCCCCCCTCTTC,0.728438,0.16411027312278748,-89.8455810546875
case_0159_TCCCCCCTCTTC,TCCCCCCTCTTC,0.728438,0.3282388150691986,-46.367855072021484
case_0159_TCCCCCCTCTTC,TCCCCCCTCTTC,0.728438,0.49235162138938904,-14.90440559387207
case_0159_TCCCCCCTCTTC,TCCCCCCTCTTC,0.728438,0.6500205993652344,11.360179901123047
case_0161_TCCCCCCTCCTT,TCCCCCCTCCTT,0.728438,0.0,-180.5
case_0161_TCCCCCCTCCTT,TCCCCCCTCCTT,0.728438,0.16411133110523224,-87.33216857910156
case_0161_TCCCCCCTCCTT,TCCCCCCTCCTT,0.728438,0.32823848724365234,-48.027591705322266
case_0161_TCCCCCCTCCTT,TCCCCCCTCCTT,0.728438,0.4923660159111023,-17.460391998291016
case_0161_TCCCCCCTCCTT,TCCCCCCTCCTT,0.728438,0.6500136852264404,7.983245372772217
case_0162_TCCCCCCCTTTC,TCCCCCCCTTTC,0.728438,0.0,-180.5
case_0162_TCCCCCCCTTTC,TCCCCCCCTTTC,0.728438,0.1641036570072174,-97.34281158447266
case_0162_TCCCCCCCTTTC,TCCCCCCCTTTC,0.728438,0.3282484710216522,-53.5481071472168
case_0162_TCCCCCCCTTTC,TCCCCCCCTTTC,0.728438,0.49236801266670227,-23.519481658935547
case_0162_TCCCCCCCTTTC,TCCCCCCCTTTC,0.728438,0.6500073075294495,7.877069473266602
case_0164_TCCCCCCCTCTT,TCCCCCCCTCTT,0.728438,0.0,-180.5
case_0164_TCCCCCCCTCTT,TCCCCCCCTCTT,0.728438,0.16411808133125305,-82.6897201538086
case_0164_TCCCCCCCTCTT,TCCCCCCCTCTT,0.728438,0.3282325267791748,-42.44565200805664
case_0164_TCCCCCCCTCTT,TCCCCCCCTCTT,0.728438,0.492369145154953,-13.427419662475586
case_0164_TCCCCCCCTCTT,TCCCCCCCTCTT,0.728438,0.6500240564346313,9.553034782409668
case_0163_TCCCCCCCTTCT,TCCCCCCCTTCT,0.728438,0.0,-180.5
case_0163_TCCCCCCCTTCT,TCCCCCCCTTCT,0.728438,0.16412000358104706,-94.87483215332031
case_0163_TCCCCCCCTTCT,TCCCCCCCTTCT,0.728438,0.3282390534877777,-53.78662872314453
case_0163_TCCCCCCCTTCT,TCCCCCCCTTCT,0.728438,0.49235454201698303,-23.69731330871582
case_0163_TCCCCCCCTTCT,TCCCCCCCTTCT,0.728438,0.6500277519226074,4.539358139038086
case_0166_CTTTTCCCCCCC,CTTTTCCCCCCC,0.728438,0.0,-180.5
case_0166_CTTTTCCCCCCC,CTTTTCCCCCCC,0.728438,0.16409839689731598,-98.84915924072266
case_0166_CTTTTCCCCCCC,CTTTTCCCCCCC,0.728438,0.3282466232776642,-76.92494201660156
case_0166_CTTTTCCCCCCC,CTTTTCCCCCCC,0.728438,0.4923568069934845,-68.29556274414062
case_0166_CTTTTCCCCCCC,CTTTTCCCCCCC,0.728438,0.6500187516212463,-64.09369659423828
case_0165_TCCCCCCCCTTT,TCCCCCCCCTTT,0.728438,0.0,-180.5
case_0165_TCCCCCCCCTTT,TCCCCCCCCTTT,0.728438,0.1641068458557129,-90.96067810058594
case_0165_TCCCCCCCCTTT,TCCCCCCCCTTT,0.728438,0.3282235264778137,-48.83912658691406
case_0165_TCCCCCCCCTTT,TCCCCCCCCTTT,0.728438,0.49237459897994995,-17.58960723876953
case_0165_TCCCCCCCCTTT,TCCCCCCCCTTT,0.728438,0.6500087976455688,11.660438537597656
case_0168_CTTTCCTCCCCC,CTTTCCTCCCCC,0.728438,0.0,-180.5
case_0168_CTTTCCTCCCCC,CTTTCCTCCCCC,0.728438,0.16411744058132172,-97.97843170166016
case_0168_CTTTCCTCCCCC,CTTTCCTCCCCC,0.728438,0.3282288908958435,-64.6098403930664
case_0168_CTTTCCTCCCCC,CTTTCCTCCCCC,0.728438,0.49234843254089355,-45.12155532836914
case_0168_CTTTCCTCCCCC,CTTTCCTCCCCC,0.728438,0.6500012278556824,-31.928848266601562
case_0167_CTTTCTCCCCCC,CTTTCTCCCCCC,0.728438,0.0,-180.5
case_0167_CTTTCTCCCCCC,CTTTCTCCCCCC,0.728438,0.16411352157592773,-99.11956024169922
case_0167_CTTTCTCCCCCC,CTTTCTCCCCCC,0.728438,0.3282319903373718,-65.72786712646484
case_0167_CTTTCTCCCCCC,CTTTCTCCCCCC,0.728438,0.49234771728515625,-46.76518249511719
case_0167_CTTTCTCCCCCC,CTTTCTCCCCCC,0.728438,0.6500268578529358,-34.53746032714844
case_0170_CTTTCCCCTCCC,CTTTCCCCTCCC,0.728438,0.0,-180.5
case_0170_CTTTCCCCTCCC,CTTTCCCCTCCC,0.728438,0.16409756243228912,-98.96536254882812
case_0170_CTTTCCCCTCCC,CTTTCCCCTCCC,0.728438,0.3282443583011627,-75.09769439697266
case_0170_CTTTCCCCTCCC,CTTTCCCCTCCC,0.728438,0.4923722743988037,-67.8938217163086
case_0170_CTTTCCCCTCCC,CTTTCCCCTCCC,0.728438,0.6500128507614136,-65.51947784423828
case_0169_CTTTCCCTCCCC,CTTTCCCTCCCC,0.728438,0.0,-180.5
case_0169_CTTTCCCTCCCC,CTTTCCCTCCCC,0.728438,0.16411443054676056,-102.34400177001953
case_0169_CTTTCCCTCCCC,CTTTCCCTCCCC,0.728438,0.3282398283481598,-80.28025817871094
case_0169_CTTTCCCTCCCC,CTTTCCCTCCCC,0.728438,0.4923471212387085,-73.25055694580078
case_0169_CTTTCCCTCCCC,CTTTCCCTCCCC,0.728438,0.6500024199485779,-71.59603881835938
case_0171_CTTTCCCCCTCC,CTTTCCCCCTCC,0.728438,0.0,-180.5
case_0171_CTTTCCCCCTCC,CTTTCCCCCTCC,0.728438,0.16410188376903534,-101.318603515625
case_0171_CTTTCCCCCTCC,CTTTCCCCCTCC,0.728438,0.32823118567466736,-76.92617797851562
case_0171_CTTTCCCCCTCC,CTTTCCCCCTCC,0.728438,0.4923466444015503,-67.18501281738281
case_0171_CTTTCCCCCTCC,CTTTCCCCCTCC,0.728438,0.6500035524368286,-64.51277160644531
case_0172_CTTTCCCCCCTC,CTTTCCCCCCTC,0.728438,0.0,-180.5
case_0172_CTTTCCCCCCTC,CTTTCCCCCCTC,0.728438,0.16409721970558167,-97.94088745117188
case_0172_CTTTCCCCCCTC,CTTTCCCCCCTC,0.728438,0.32824426889419556,-66.83087921142578
case_0172_CTTTCCCCCCTC,CTTTCCCCCCTC,0.728438,0.4923604130744934,-46.13946533203125
case_0172_CTTTCCCCCCTC,CTTTCCCCCCTC,0.728438,0.6500121355056763,-32.88603591918945
case_0174_CTTCTTCCCCCC,CTTCTTCCCCCC,0.728438,0.0,-180.5
case_0174_CTTCTTCCCCCC,CTTCTTCCCCCC,0.728438,0.16410331428050995,-102.60054016113281
case_0174_CTTCTTCCCCCC,CTTCTTCCCCCC,0.728438,0.3282302916049957,-83.69239044189453
case_0174_CTTCTTCCCCCC,CTTCTTCCCCCC,0.728438,0.49236682057380676,-78.80659484863281
case_0174_CTTCTTCCCCCC,CTTCTTCCCCCC,0.728438,0.650027334690094,-77.48837280273438
case_0173_CTTTCCCCCCCT,CTTTCCCCCCCT,0.728438,0.0,-180.5
case_0173_CTTTCCCCCCCT,CTTTCCCCCCCT,0.728438,0.1641046106815338,-102.09027099609375
case_0173_CTTTCCCCCCCT,CTTTCCCCCCCT,0.728438,0.328237384557724,-83.6568374633789
case_0173_CTTTCCCCCCCT,CTTTCCCCCCCT,0.728438,0.49235668778419495,-79.47029113769531
case_0173_CTTTCCCCCCCT,CTTTCCCCCCCT,0.728438,0.6500062942504883,-78.34060668945312
case_0175_CTTCTCTCCCCC,CTTCTCTCCCCC,0.728438,0.0,-180.5
case_0175_CTTCTCTCCCCC,CTTCTCTCCCCC,0.728438,0.16411110758781433,-99.71197509765625
case_0175_CTTCTCTCCCCC,CTTCTCTCCCCC,0.728438,0.32822558283805847,-65.64088439941406
